IdDescripcionRuta,CodigoComarca,NombreComarca,TipoRuta,DescripcionTipoRutaES,DescripcionTipoRutaEU,CodigoMunicipioInicio,NombreMunicipioInicio,CodigoMunicipioFin,NombreMunicipioFin,Trazado,CodigoSeguridad,DescripcionSeguridadES,DescripcionSeguridadEU,CodigoAccesibilidad,DescripcionAccesibilidadES,DescripcionAccesibilidadEU,CodigoDificultad,DescripcionDificultadES,DescripcionDificultadEU,LongitudIdaVuelta,LongitudIda,DesnivelPositivoIda,DesnivelNegativoIda,TiempoIda,LongitudVuelta,DesnivelPositivoVuelta,DesnivelNegativoVuelta,TiempoVuelta,TransportePublico,LatitudInicial,LatitudFinal,LongitudInicial,LongitudFinal,NombreRuta,InformacionRutaES,InformacionRutaEU,InformacionBreveRutaES,InformacionBreveRutaEU,DireccionInicioES,DireccionInicioEU,DireccionFinES,DireccionFinEU,UrlInformacion,UrlGPX,UrlFichaDescriptivaES,UrlFichaDescriptivaEU
ENK10,9,Enkarterriak,1,Lineal,Lineala,90,Balmaseda,90.0,Balmaseda,ENK10.gpx,4,Alta,Handia,4,Alta,Handia,4,Baja,Txikia,5.88,2.94,28,7,00:45,5.88,35.0,35.0,01:29,1,43.1960399263,,-3.1931696646,,Balmaseda-Salinillas,"El itinerario une el casco urbano de Balmaseda y el acceso al campo de fútbol, en Salinillas. Sale de San Severino, cruza río Kadagua y gira hacia el suroeste siguiendo las aceras de Martin Mendia y Lehendakari Agirre, junto al propio río. En El Cristo abandona la acera y continúa junto al río por el camino peatonal de La Calzada hasta el final del casco; cruza el puente de La Penilla y toma la acera de la BI-636, que lleva sin interrupciones hasta el final, al pie de la cuesta que lleva al campo de fútbol de Salinillas.","Ibilbideak Balmasedako herrigunea Salinillaseko futbol zelaiko sarbidearekin elkartzen du. San Severinotik abiatzen da, Kadagua ibaia gurutzatzen du eta hego-mendebalderantz egiiten du bira, Martin Mendia eta Lehendakari Agirreko espaloiak jarraituz ibaiaren ondoan. El Criston espaloia utzi eta errekaren bazterretik jarraitzen du, La Calzadako oinezko bidean zehar herriguneko amaiera arte; La Penillako zubia gurutzatzen du eta BI-636 errepideko espaloia hartzen du, etenik gabe amaierara eramaten duena, Salinillaseko futbol zelaira daraman aldapa barrenera.",El itinerario recorre parte del casco urbano de Balmaseda.,Ibilbideak Balmasedako herrigunea zeharkatzen du ttarte batean.,"San Severino plaza, 1","San Severino plaza, 1","BI-636, acceso al campo de fútbol de Salinillas","BI-636, Salinillas futbol zelaira sarbidea",https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/140,https://www.bizkaia.eus/documents/1544457/1565773/ENK10.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ENK10_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ENK10_eu.pdf
ENK09,9,Enkarterriak,1,Lineal,Lineala,90,Balmaseda,89.0,Zalla,ENK09.gpx,2,Baja,Txikia,3,Media,Ertaina,3,Media,Ertaina,15.4,7.7,31,86,01:56,15.4,117.0,117.0,03:51,1,43.1960511580,,-3.1932008453,,Balmaseda-Bolunburu-Mimetiz,"El itinerario une el casco urbano de Balmaseda con Mimetiz (Zalla) siguiedo el río Kadagua. Sale hacia el nordeste por la acera de La Magdalena. En Fabio Murga pasa a una vía de tráfico restringido acondicionado junto al río: se trata de una pista pavimentada y acondicionada para el paseo. Pasa junto a San Antonio de Padua y sale a la BI-3651 en Herrera, recorriendo casi 700m por la carretera (arcén estrecho); en La Herrera-Ijalde abandona la carretera, pasa por debajo del ferrocarril y accede al camino que atraviesa Bolunburu, también acondicionado para el paseo; continúa por la vía local asfaltada de Gobeo, pasa por debajo de la BI-3651 y sale a Lehendakari Agirre (BI-3636), llegando al punto final siguiendo sus aceras.","Ibilbideak Balmasedako herrigunea eta Mimetiz (Zalla) elkartzen ditu, Kadagua ibaiaren ondoan. La Magdalenako espaloiari jarraituz abiatzen da ipar-ekialderantz. Fabio Murgan ibaiaren bazterretik doan trafiko mugatuko bide batetara jotzen du: zolatutako pista bat da, paseatzeko egokitua. Paduako San Antonioren ondotik igaro eta BI-3651 errepidera irteten da Herreran, bere espaloi estuan zehar 700m egiten dituelarik; La Herrera-Ijalden errepidea utzi, trenbidearen azpitik pasa eta Bolunburu zeharkatzen duen bidean sartzen da, paseatzeko egokitua hau ere; Gobeoko asfaltozko bidean jarraitzen du, BI-3651 errepidearen azpitik pasatzen da eta Lehendakari Agirrera irteten da (BI-3636), bere espaloietan zehar iristen delarik helmugara.","El itinerario recorre parte del casco urbano de Balmaseda, pasa por La Herrera y Bolunburu (Zalla) y recorre parte del casco urbano de Mimetiz.","Ibilbideak Balmasedako herrigunea zeharkatzen du tarte batean, La Herrera eta Bolunburutik (Zalla) pasatzen da eta Mimetizko herrigunea zeharkatzen du tarte batean.","San Severino plaza, 1","San Severino plaza, 1","Kosme Bibanko, 2","Kosme Bibanko, 2",https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/139,https://www.bizkaia.eus/documents/1544457/1565773/ENK09.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ENK09_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ENK09_eu.pdf
ENK11,9,Enkarterriak,0,Circular,Zirkularra,91,Artzentales,,Artzentales,ENK11.gpx,3,Media,Ertaina,3,Media,Ertaina,3,Media,Ertaina,3.92,3.92,94,94,00:59,,,,,1,43.2408207469,,-3.2149933744,,Artzentales: Traslaviña-Amalurra,"El itinerario recorre entornos rurales al sur de Traslaviña, en Artzentales. Sale hacia el suroeste por la acera de la BI-630 y a la altura de la igesia de Andra Mari toma una vía local que baja hacia la vega del Kolitza. Recorre La Reneja en dirección sur, pasa por el hotel Amalurra (tramos que superan el 12%), cruza el ferrocarril Bilbo-Santander y llega a Regomedo; inicia el camino de vuelta por el camino de ida, salvo en su parte final: pasado Amalurra pasa por Laiseka (subida y bajada con tramos que superan el 12%).","Ibilbideak Traslaviñaren hegoaldeko landa-inguruneak zeharkatzen ditu, Artzentalesen. Hegoalderantz abiatzen da BI-630 errepideko espaloitik, Andra Mari eleizaren parean Kolitza ibairen ibarrera jaisten delarik. La Reneja hegoalderantz kurritzen du, Amalurra hotelaren ondotik igarotzen da (%12tik gorako tarteak), Bilbo-Santander trenbidea gurutzatzen du eta Regomedora iristen da; joaneko bide beretik itzultzen da, amaierako tartean ezik: Amalurra gaindituta Laisekatik igarotzen da (%12tik gorako tarteak igoeran eta jeitsieran).",El itinerario recorre parte del casco urbano de Traslaviña y pasa por Laiseka.,"Ibilbideak Traslaviñako herrigunea zeharkatzen du tarte batean, Laisekatik pasatzen delarik.","San Miguel plaza, 1","San Miguel plaza, 1",,,https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/141,https://www.bizkaia.eus/documents/1544457/1565773/ENK11.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ENK11_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ENK11_eu.pdf
ENK12,9,Enkarterriak,1,Lineal,Lineala,91,Artzentales,91.0,Artzentales,ENK12.gpx,2,Baja,Txikia,3,Media,Ertaina,3,Media,Ertaina,4.9,2.45,59,19,00:37,4.9,78.0,78.0,01:14,1,43.2408449706,,-3.2149300072,,Artzentales: Traslaviña-Vía Verde-Geltokia,"El itinerario recorre un tramo de la Vía Verde Montes de Hierro en Artzentales. Sale de Traslaviña hacia el nordeste por la acera de la BI-630; pasado el cementerio recorre 200m por la carretera, sin arcén ni protección para caminantes; cruza la carretera (poca visibilidad) hacia La Helechosa y accede a la Vía Verde. Remonta la pista entre árboles sobre una pista de balasto, llegando a la estación de cabecera de la Vía Verde, en el límite entre Artzentales (La Herbosa) y Sopuerta (Beci, Estación).","Ibilbideak Burdinmendi Bide Berdeko tarte bat egiten du Artzentalesen. Traslaviñatik ipar-ekialderantz abiatzen da BI-630 errepideko espaloian zehar; hilerria gaindituta 200 metro egiten ditu errepide gainean, ibiltarientzako babes edo bazterbiderik gabe; errepidea gurutzatzen du (ikusgaitasun eskasa) La Helechosa aldera eta Bide Berdean sartzen da. Zuhaitza artean doan balastozko pista batean egiten du gorantz, Bide Berdeko buru egiten duen tren geltokira, Artzentales (La Herbosa) eta Sopuerta (Bezi, Estación) arteko mugan.",El itinerario recorre parte del casco urbano de Traslaviña.,Ibilbideak Traslaviñako herrigunea zeharkatzen du tarte batean.,"San Miguel plaza, 1","San Miguel plaza, 1","Traslaviña, estación de tren","Traslaviña, tren geltokia",https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/142,https://www.bizkaia.eus/documents/1544457/1565773/ENK12.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ENK12_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ENK12_eu.pdf
ENK13,9,Enkarterriak,1,Lineal,Lineala,92,Sopuerta,92.0,Sopuerta,ENK13.gpx,3,Media,Ertaina,3,Media,Ertaina,2,Alta,Handia,5.68,2.84,66,34,00:43,5.68,100.0,100.0,01:26,1,43.2615097146,,-3.1539343949,,Sopuerta: Mercadillo-Vía Verde-El Castaño,"El itinerario une en Sopuerta el casco urbano de Mercadillo con el barrio de El Castaño, en parte sobre la Vía Verde Montes de Hierro. Sale de Mercadillo hacia el norte por la estrecha acera de la BI-2701 (tramos que superan el 10%); pasa junto a la gasolinera y a la entrada de La Baluga gira al oeste hacia el barrio El Hoyo; sube por la vía local asfaltada, sin arcén (tramos del 12%); accede a la Vía Verde girando al norte (señal) y baja suavemente por la ancha pista de gravilla; llega a El Castaño por El Rayón.","Ibilbideak Sopuertan Mercadilloko herrigunea El Castaño auzoarekin elkartzen du, Burdinmendi Bide Berdean zehar tarte batean. Mercadillotik iparralderantz abiatzen da BI-2701 errepideko espaloi estuari jarraituz (%10etik gorako tarteak); gasolindegiaren ondotik igaro eta La Balugako sarreran mendebalderantz egiten du El Hoyo auzorantz; bazterbiderik gabeko tokiko asfaltozko bide batean gorantz egiten du (%12ko tarteak); iparralderantz bira eginez sartzen da Bide Berdean (seinalea) eta pixkanaka egiten du beherantz hartxintxarrezko pista zabal batean zehar; El Rayón aldetik sartzen da El Castaño auzoan.","El itinerario recorre parte de los cascos urbanos de Mercadillo, Cotarros y El Castaño.","Ibilbideak Mercadillo, Cotarros eta El Castañoko herriguneak zeharkatzen ditu tarte batean.","Mercadillo, 48","Mercadillo, 48","Barrio El Castaño, 42","El Castaño auzoa, 42",https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/143,https://www.bizkaia.eus/documents/1544457/1565773/ENK13.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ENK13_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ENK13_eu.pdf
ENK14,9,Enkarterriak,1,Lineal,Lineala,92,Sopuerta,92.0,Sopuerta,ENK14.gpx,3,Media,Ertaina,3,Media,Ertaina,4,Baja,Txikia,3.86,1.93,40,15,00:29,3.86,55.0,55.0,00:58,1,43.2615097146,,-3.1540305354,,Sopuerta: Mercadillo-La Sota-Las Ribas,"El itinerario une en Sopuerta el casco urbano de Mercadillo con el barrio de Las Ribas. Sale del ayuntamiento bajando por acera de Santa María (tramo que supera el 8%) y gira al norte por Santa Gadea; una vez pasado sobre el río Kolitza se interrumpe la acera y se pasa al camino de asfalto, sin arcén ni protección para caminantes (poco tráfico); atraviesa La Sota en una subida constante; cruza la BI-3631 y entra en Las Ribas. El recorrido termina al final de la calle (se puede continuar hacia El Arenao por pista).","Ibilbideak Sopuertan Mercadilloko herrigunea Las Ribas auzoarekin elkartzen du. Udaletxetik abiatzen da Santa Mariako espaloiari jarraituz (%8tik gorako tartea) eta Santa Gadean zehar egiten du iparralderantz; Kolitza errekaren gainetik pasa ondoren espaloia eten egiten da eta asfalto gainean doa, ibiltarientzako babesik edo bazterbiderik gabe (trafiko gutxi); etengabeko igoeran zeharkatzen du La Sota; BI3631 errepidea gurutzatu eta Las Ribasen sartzen da. Ibilbidea kalearen amaieran bukatzen da (Arenao aldera pistaz jarri daiteke).",El itinerario recorre parte de los cascos urbanos de Mercadillo y Las Ribas.,Ibilbideak Mercadillo eta Las Ribaseko herriguneak zeharkatzen ditu tarte batean.,"Mercadillo, 48","Mercadillo, 48","Barrio Las Ribas, 23","Las Ribas auzoa, 23",https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/144,https://www.bizkaia.eus/documents/1544457/1565773/ENK14.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ENK14_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ENK14_eu.pdf
ENK17,9,Enkarterriak,1,Lineal,Lineala,93,Galdames,92.0,Sopuerta,ENK17.gpx,3,Media,Ertaina,3,Media,Ertaina,3,Media,Ertaina,8.06,4.03,32,82,01:01,8.06,114.0,114.0,02:01,1,43.2661238685,,-3.1063989457,,Galdames: La Aceña-Arenao,"El itinerario une el barrio de La Aceña (Galdames) con El Arenao (Sopuerta), en parte sobre la Vía Verde Montes de Hierro. Sale de La Aceña hacia el oeste, atravesando el área recreativa de Atxuriaga; por un camino de asfalto y una pista de balasto llega al polígono industrial de La Aceña, donde accede a la Vía Verde; pasa por debajo de la BI-3632 (tramo que supera el 20%); gira al oeste y atraviesa el bosque que se extiende encima del Barbadun, siguiendo una ancha pista de balasto y gravilla; pasa por dos pasarelas elevadas de madera y llega a la BI-2701 en El Arenao (Sopuerta).","Ibilbideak La Aceñako auzoa (Galdames) Arenaorekin (Sopuerta) elkartzen du, Burdinmendi Bide Berdean zehar tarte batean. La Aceñatik abiatzebn da mendebalderantz, Atxuriagako aisialdiko gunea zeharkatuz; asfaltozko bide bat eta balastozko pista batean zehar La Aceñako industriagunera iristen da, Bide Berderako sarbidea bertan dagoelarik; BI-3632 errepidearen azpitik pasatzen da (%20tik gorako tartea); mendebalerantz egin eta barbadun ibaiaren gaineko basoa zeharkatzen du balasto eta hartxintxarrezko pista zabal bati jarraituz; egurrezko bi pasabide goitu zeharkatu eta BI-2701 errepidera iristen da Arenaon.",El itinerario sale del casco urbano de La Aceña y llega a Arenao.,Ibilbidea La Aceñako herrigunetik abiatu eta Arenaora iristen da.,Barrio La Aceña,La Aceña auzoa,Barrio Arenao,Arenao auzoa,https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/145,https://www.bizkaia.eus/documents/1544457/1565773/ENK17.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ENK17_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ENK17_eu.pdf
ENK18,9,Enkarterriak,1,Lineal,Lineala,93,Galdames,93.0,Galdames,ENK18.gpx,2,Baja,Txikia,3,Media,Ertaina,2,Alta,Handia,5.46,2.73,115,33,00:41,5.46,148.0,148.0,01:22,1,43.2541843504,,-3.0976870470,,Galdames: San Pedro-Umaran,"El itinerario une el núcleo urbano de Galdames con el barrio de Umaran siguiendo la BI-3632. Salvo un corto tramo en la salida (Zubiaga), se trata de un recorrido que se realiza sobre el asfalto, sin arcén ni protección para caminantes. Sale de San Pedro hacia el suroeste y en la ermita de San Francisco y San Juan gira al sur, remontando la ladera junto a la regata de La Cabrera (largos tramos al 8%); llega a Umaran, a la intersección con la BI-3631.","Ibilbideak Galdameseko herrigunea eta Umaran auzoa elkartzen ditu BI-3632 errepideari jarraituz. Irteerako tarte motz batean ezik (Zubiaga), asfaltoaren gainean egiten da ibilbide osoa, ibiltarientzako babesik edo bazterbiderik gabe. San Pedrotik hego-mendebalderantz abiatzen da eta San Frantzisko eta Done Joanes ermitan hegoalderantz egiten du, La Cabrera errekastoaren ondotik malda igoz (%8tik gorako tarte luzeak); Umaranera iristen da, BI-3631 errepidearekin bidegurutzera.","El itinerario recorre parte del casco urbano de San Pedro, pasa por Txabarri y llega a Umaran.","Ibilbidea San Pedroko herrigunetik abiatu, Txabarritik pasa eta Umaranera iristen da.","San Pedro plaza, 6","San Pedro plaza, 6",Alto de Umaran,Umaran Gaina,https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/146,https://www.bizkaia.eus/documents/1544457/1565773/ENK18.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ENK18_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ENK18_eu.pdf
ENK19,9,Enkarterriak,1,Lineal,Lineala,94,Trucios-Turtzioz,94.0,Trucios-Turtzioz,ENK19.gpx,3,Media,Ertaina,3,Media,Ertaina,3,Media,Ertaina,8.34,4.17,41,82,01:03,8.34,123.0,123.0,02:06,1,43.2643597294,,-3.2606930193,,Turtzioz: Muñanes-Agüera,"El itinerario atraviesa Turtzioz de sur a norte, siguiendo la dirección del río Agüera. Sale de la muga con Valle de Villaverde (Cantabria) bajando por la acera de la BI-2617; pasa junto a la ferrería de Muñanes; atraviesa el casco urbano de Turtzioz alternando tramos de aceras (algunos tramos estrechos y con presencia de obstáculos) con otros en los que se debe ir por el asfalto. Se desvía por un camino asfaltado, cruza el río y sube a Pando (tramos por encima del 15%); cruza varias veces el río, pasando por El Gorito y Basinagre; en este punto pasa a una ancha pista de gravilla que sigue entre árboles la margen izquierda del río hasta la ermita de San Juan, junto a la BI-2617, en la muga de Agüera.","Ibilbideak Turtzioz zeharkatzen du hegoaldetik iparraldera, Aguera ibaiaren norabidean. Valle de Villaverdereko (Kantabria) mugatik abiatzen da, BI-2617 errepideko espaloian zehar; Muñaneseko burniolaren ondotik igarotzen da; Turtziozko herrigunea zeharkatzen du, espaloia duten tarteak (batzu estuak, eta oztopoak tarteko) eta espaloirik gabeak txandakatuz, asfalto gainean joan behar delarik hauetan. Asfaltozko bide batean desbideratu, ibaia gurutzatu eta Pandora igotzen da (%15etik gorako tarteak); ibaia zenbait aldiz gurutzatzen du, El Gorito eta Basinagretik igaroz; puntu honetan hartxintxarrezko pista zabal batetan bilakatzen da, zuhaitz artean ibaiaren ezkerraldetik San Juan ermitaraino doana, BI2617 errepidearen ondoan Aguerako mugan.","El itinerrio recorre el casco urbano de Turtzioz, pasa por Pando y Basinagre, y llega a Agüera.","Ibilbideak Turtziozeko herrigunea zeharkatzen du, eta Pando eta Basinagretik pasa ondoren Aguerara iristen da.","Muga con Valle de Villaverde, Muñanes","Valle de Villaverde-rekin muga, Muñanes",Límite municipal con Agüera de Guriezo,Agüera de Guriezo-rekin muga,https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/147,https://www.bizkaia.eus/documents/1544457/1565773/ENK19.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ENK19_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ENK19_eu.pdf
ENK20,9,Enkarterriak,1,Lineal,Lineala,94,Trucios-Turtzioz,,Trucios-Turtzioz,ENK20.gpx,3,Media,Ertaina,3,Media,Ertaina,3,Media,Ertaina,7.66,3.83,83,33,00:58,7.66,116.0,116.0,01:55,1,43.2712700218,,-3.2564024068,,Turtzioz-Valle de Villaverde,"El itinerario une el casco urbano de Turtzioz con el de Valle de Villaverde a lo largo de la vega del río Agüera. Sale del ayuntamiento hacia el sur por la BI-2617, atraviesa el casco urbano alternando tramos de aceras (algunos tramos estrechos) con otros en los que se debe ir por el asfalto de la carretera. Se desvía al este por la carretera a Cueto y cruza el puente de Recueto para girar al sur; sigue un camino de asfalto que pasa por Romaña (tramos que superan el 10%) para bajar a la vega del río (Cantabria de aquí en adelante). Atraviesa la vega en sentido sur, pasando por Palacio y llegando a La Matanza (Valle de Villaverde).","Ibilbideak Turtzioz eta Valle de Villaverdeko (Kantabria) herriguneak elkartzen ditu, Aguera ibaiko ibarrean barrena. Udaletxetik hegoalderantz BI-2617 errepideari jarraituz abiatzen da, espaloia duten tarteak (batzu estuak, eta oztopoak tarteko) eta espaloirik gabeak txandakatuz, asfalto gainean joan behar delarik hauetan. Cuetora daraman errepidean ekialderantz desbideratu eta Recuetoko zubia gurutzatzen du hegoaldera hartzeko.; Romañatik igarotzen den asfaltozko bide bat hartzen du (%10etik gorako tarteak), gero ibarrera jaitsiz (Kantabrian hemendik aurrera. Ibarra hegoalderantz zeharkatzen du, Palaciotik igaroz eta La Matanzara iritsiz (Valle de Villaverde).","El itinerario recorre parte del casco urbano de Turtzioz, pasa por Santiago y Romaña, y llega al casco urbano de Valle de Villaverde.","Ibilbideak Turtziozeko herrigunea zeharkatzen du tarte batean, eta Santiago eta Romañatik pasa ondoren Valle de Villaberdeko herrigunera iristen da.","Avenida Lehendakari Agirre, 51","Lehendakari Agirre hiribidea, 51",Barrio La Matanza,La Matanza auzoa,https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/148,https://www.bizkaia.eus/documents/1544457/1565773/ENK20.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ENK20_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ENK20_eu.pdf
